run_id,seed,network_type,network_kwargs,n_nodes,a0,ratio,beta_I,b,g_I,I0,X0_frac,init_method,strategy_choice_func,tau,policy,seeded_nodes,steps_run,converged,X_final,I_final,high_adoption,t_half,t_high,clusters_n_final,cluster_max_final,cluster_mean_final,scenario_id,baseline_cell_id,network_label,scenario_beta_I,scenario_X0,scenario_I0
0,555,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,15,True,1.0,0.6853489307943915,1,3.0,5.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
1,556,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,10,True,1.0,0.5785631384027846,1,1.0,4.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
2,557,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,34,True,1.0,0.7430286025116885,1,17.0,23.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
3,558,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,6,True,1.0,0.49232713534184075,1,0.0,2.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
4,559,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,6,True,1.0,0.441574222188955,1,2.0,3.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
5,560,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,9,True,1.0,0.5558199293041826,1,1.0,4.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
6,561,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,7,True,1.0,0.5000355340700434,1,1.0,3.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
7,562,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,8,True,1.0,0.5545864128209037,1,1.0,2.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
8,563,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,10,True,1.0,0.5862033886420804,1,2.0,4.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
9,564,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,3,True,1.0,0.3872672664359861,1,0.0,1.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
10,565,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,10,True,1.0,0.618985420925857,1,1.0,2.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
11,566,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,8,True,1.0,0.5845934766493965,1,0.0,1.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
12,567,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,7,True,1.0,0.5158512156698928,1,1.0,2.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
13,568,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,3,True,1.0,0.36777982006920407,1,1.0,1.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
14,569,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,8,True,1.0,0.5533529527483793,1,1.0,3.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
15,570,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,7,True,1.0,0.4911384357031241,1,1.0,4.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
16,571,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,12,True,1.0,0.5809393712048699,1,3.0,6.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
17,572,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,24,True,1.0,0.7048014163527098,1,10.0,14.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
18,573,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,3,True,1.0,0.37832321107266426,1,0.0,1.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
19,574,grid,{},300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,87,6,True,1.0,0.48480332979642904,1,1.0,2.0,1,289,289.0,0,26,grid,1.5,0.3,0.2499999999999999
20,575,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,13,True,1.0,0.45655287654686527,1,8.0,10.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
21,576,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.5001661760639904,1,2.0,4.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
22,577,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,9,True,1.0,0.5105123160465683,1,3.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
23,578,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,9,True,1.0,0.47171884303124445,1,4.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
24,579,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,7,True,1.0,0.3937729827738965,1,3.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
25,580,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,7,True,1.0,0.4624717732626431,1,2.0,4.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
26,581,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.46516453035241195,1,3.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
27,582,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.41836096948113677,1,4.0,6.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
28,583,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.47115170713154353,1,3.0,4.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
29,584,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,12,True,1.0,0.48403820755278604,1,7.0,8.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
30,585,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,11,True,1.0,0.4418025951670934,1,6.0,8.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
31,586,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,6,True,1.0,0.4418150830762666,1,2.0,3.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
32,587,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.44683377817644776,1,3.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
33,588,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,7,True,1.0,0.45342636267438075,1,2.0,4.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
34,589,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,12,True,1.0,0.4608818506463278,1,7.0,9.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
35,590,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,11,True,1.0,0.4750676266574826,1,6.0,7.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
36,591,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,12,True,1.0,0.5169664060334872,1,6.0,7.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
37,592,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,8,True,1.0,0.4864009407466264,1,2.0,4.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
38,593,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,11,True,1.0,0.5039083238513365,1,5.0,7.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
39,594,small_world,"{""k"": 6, ""rewiring_p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,7,True,1.0,0.423006314061824,1,3.0,5.0,1,300,300.0,0,26,small_world,1.5,0.3,0.2499999999999999
40,595,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,3,True,0.0,0.20016746666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
41,596,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21478933333333325,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
42,597,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
43,598,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
44,599,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21258133333333323,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
45,600,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
46,601,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21258133333333323,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
47,602,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21356266666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
48,603,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
49,604,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,61,True,0.08666666666666667,0.08768339339070409,0,,,1,26,26.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
50,605,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21552533333333324,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
51,606,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21356266666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
52,607,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
53,608,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,6,True,1.0,0.37407760420863995,1,3.0,4.0,1,300,300.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
54,609,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,6,True,1.0,0.3866561244774399,1,3.0,4.0,1,300,300.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
55,610,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.2130719999999999,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
56,611,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,3,True,0.0,0.20010858666666656,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
57,612,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21405333333333326,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
58,613,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
59,614,erdos_renyi,"{""p"": 0.05}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21209066666666657,0,,,0,0,0.0,0,26,erdos_renyi,1.5,0.3,0.2499999999999999
60,615,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
61,616,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
62,617,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,34,True,0.23333333333333334,0.23293023552213454,0,,,1,70,70.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
63,618,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
64,619,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,62,True,0.07333333333333333,0.07434318035583719,0,,,1,22,22.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
65,620,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
66,621,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,33,True,0.0,0.061787244419796376,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
67,622,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,1.0,0.36176533333333327,1,0.0,0.0,1,300,300.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
68,623,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
69,624,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
70,625,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,3,True,1.0,0.3973190399999999,1,0.0,1.0,1,300,300.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
71,626,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,58,True,0.12,0.12096067523584993,0,,,1,36,36.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
72,627,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
73,628,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
74,629,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21184533333333325,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
75,630,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,1,True,0.0,0.2299999999999999,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
76,631,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,19,True,1.0,0.8031196817358273,1,2.0,2.0,1,300,300.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
77,632,barabasi_albert,"{""m"": 2}",300,1.6250000000000002,2.0,1.5,1.0,0.08,0.2499999999999999,0.3,random,imitate,1.0,none,90,2,True,0.0,0.21282666666666655,0,,,0,0,0.0,0,26,barabasi_albert,1.5,0.3,0.2499999999999999
